season,daynum,wteam,wscore,lteam,lscore,wloc,numot,line_wloc,line,lineavg,linesag,linesage,linesagp,linepom,linemoore,linepugh,lineopen,linedok,linefox,linepig
2006,30,1425,81,1415,48,H,0,H,17.50,17.46,12.53,13.87,10.99,17.98,22.89,,17.50,,,
2006,30,1428,67,1429,66,H,0,H,3.00,4.28,5.52,6.63,4.60,3.83,.20,,4.00,,,
2006,30,1431,64,1308,55,A,0,A,5.00,7.90,5.26,6.60,4.05,7.41,14.16,,4.50,,,
2006,30,1433,69,1189,49,H,0,H,12.00,19.42,17.31,18.46,16.34,19.15,17.67,,12.50,,,
2006,30,1435,76,1332,75,H,0,H,7.00,6.63,7.56,11.29,1.75,5.80,6.14,,7.00,,,
2006,30,1437,86,1351,57,H,0,A,18.00,12.52,4.70,2.93,9.91,11.60,24.67,,18.00,,,
2006,30,1438,72,1321,57,H,0,H,6.00,10.30,12.74,9.39,16.43,10.24,9.16,,6.00,,,
2006,30,1450,63,1461,47,H,0,H,8.50,5.34,4.79,.45,9.48,5.75,12.95,,9.00,,,
2006,30,1452,66,1382,61,N,0,A,11.50,4.98,1.87,.92,3.23,4.97,17.78,,13.00,,,
2006,30,1455,82,1344,74,H,0,H,8.00,6.93,5.45,1.71,9.13,7.50,5.65,,6.00,,,
2006,31,1173,63,1337,45,H,0,H,-11.50,14.32,11.60,7.66,16.04,16.24,13.16,,10.50,,,
2006,31,1176,78,1319,63,H,0,H,11.00,13.67,10.19,17.14,4.22,13.88,13.88,,11.50,,,
2006,31,1226,88,1129,79,H,0,H,-3.50,-3.23,-.55,-.54,-.76,-2.21,-8.86,,-5.50,,,
2006,31,1233,71,1200,70,A,0,A,2.00,5.81,7.68,10.85,5.00,8.46,-4.14,,.00,,,
2006,31,1305,72,1242,70,A,0,A,-4.00,.98,3.07,5.18,.29,-1.89,-3.61,,-3.50,,,
2006,31,1350,60,1371,49,H,0,H,1.00,-2.86,-1.05,-2.92,.24,-4.44,-1.52,,1.00,,,
2006,31,1399,78,1122,61,H,0,H,12.50,10.92,8.61,5.69,11.83,11.22,11.20,,11.50,,,
2006,31,1404,80,1117,77,H,1,H,-1.00,-1.70,1.03,.26,1.61,-2.81,-5.79,,1.00,,,
2006,32,1116,66,1281,63,H,0,H,13.00,10.72,9.41,7.65,11.84,9.55,11.07,,12.50,,,
2006,32,1206,81,1209,51,A,0,A,3.00,2.61,1.78,4.75,-1.19,1.60,-.03,,3.00,,,
2006,32,1234,75,1193,59,H,0,H,23.00,21.21,17.56,18.56,16.66,18.65,26.68,,22.00,,,
2006,32,1283,101,1204,55,H,0,H,12.50,14.63,12.09,9.52,16.03,11.53,13.89,,11.00,,,
2006,32,1285,88,1390,69,H,0,H,-7.00,-.24,-1.12,.38,-2.98,-2.37,-7.12,,-7.50,,,
2006,32,1434,79,1408,72,N,0,N,4.50,6.61,6.02,5.57,6.57,7.17,-1.14,,4.00,,,
2006,33,1129,74,1451,66,A,0,A,-2.50,-4.32,-7.66,-5.94,-9.40,-.33,.98,,-1.00,,,
2006,33,1133,93,1132,64,H,0,H,13.50,16.93,12.94,15.53,11.78,18.49,8.96,,13.00,,,
2006,33,1138,68,1310,59,A,0,A,-1.50,-4.41,-3.62,3.90,-10.21,-5.67,-2.81,,-1.00,,,
2006,33,1139,64,1123,53,A,0,A,-2.00,-11.66,-8.08,-6.73,-10.38,-8.30,-6.27,,-2.00,,,
2006,33,1143,89,1103,75,H,0,H,8.00,12.61,10.42,8.93,11.99,12.60,5.02,,8.50,,,
2006,33,1150,67,1418,62,A,0,A,-1.00,-1.90,-.69,-1.02,-.30,-2.56,-6.81,,.00,,,
2006,33,1155,82,1376,63,H,0,H,6.00,8.45,7.35,7.17,7.55,5.71,4.05,,4.50,,,
2006,33,1160,93,1142,75,H,0,H,27.00,34.07,29.71,27.86,32.06,36.66,33.26,,25.00,,,
2006,33,1172,102,1111,69,A,0,A,.00,-2.21,-2.02,-.15,-3.83,-.80,1.24,,-1.00,,,
2006,33,1176,69,1286,66,H,0,H,10.50,14.66,12.12,18.25,7.01,17.82,15.65,,10.00,,,
2006,33,1178,77,1444,74,H,1,H,5.00,5.64,4.02,6.38,1.66,5.37,.21,,5.00,,,
2006,33,1191,75,1345,69,H,0,H,1.00,-1.71,-.27,-1.64,1.02,-2.61,-2.30,,1.00,,,
2006,33,1193,80,1408,68,N,0,N,1.00,.80,.56,-1.23,2.27,3.17,1.51,,.00,,,
2006,33,1201,84,1235,77,A,0,A,-13.00,-11.74,-10.09,-8.08,-12.07,-9.53,-15.38,,-13.00,,,
2006,33,1207,71,1332,57,A,0,A,-6.00,-10.51,-7.89,-4.62,-13.33,-12.26,-6.12,,,,,
2006,33,1220,79,1174,65,H,0,H,12.50,17.23,14.13,14.90,13.66,16.40,17.34,,12.00,,,
2006,33,1222,69,1112,65,H,0,H,-4.00,-4.79,-5.88,-5.74,-6.59,-7.52,-11.30,,-5.00,,,
2006,33,1228,65,1462,62,N,0,N,6.00,2.33,4.43,12.49,-1.04,4.27,2.64,,6.50,,,
2006,33,1229,59,1453,51,H,0,H,8.00,9.04,7.99,6.65,9.45,10.34,11.07,,6.50,,,
2006,33,1231,79,1185,63,H,0,H,22.00,22.43,19.16,15.23,24.35,23.01,26.17,,19.00,,,
2006,33,1232,66,1183,58,A,0,A,7.00,10.12,5.76,6.09,5.50,8.73,6.47,,6.50,,,
2006,33,1234,72,1434,59,H,0,H,15.00,15.76,11.28,9.47,12.97,14.13,27.28,,15.00,,,
2006,33,1245,83,1156,68,H,0,H,16.00,13.83,14.90,11.29,19.58,12.59,17.82,,15.00,,,
2006,33,1247,62,1180,50,N,0,N,-3.50,-2.15,-3.65,-3.21,-4.17,-2.86,-.31,,-3.00,,,
2006,33,1258,77,1364,60,H,0,H,2.00,.37,-3.11,-1.69,-4.69,2.05,4.24,,2.50,,,
2006,33,1272,91,1153,81,A,0,A,3.00,3.42,2.88,2.99,2.77,4.23,-4.18,,3.00,,,
2006,33,1276,71,1323,67,A,0,A,-2.50,-4.42,-2.80,-2.14,-3.61,-5.33,-4.45,,-3.50,,,
2006,33,1277,72,1114,67,N,0,H,21.00,17.09,13.64,18.48,10.32,16.59,24.84,,20.00,,,
2006,33,1280,82,1365,69,H,1,H,6.50,4.66,3.58,3.44,3.69,6.25,7.47,,8.00,,,
2006,33,1292,65,1340,62,A,0,A,-1.00,-1.16,-3.51,-1.04,-5.84,-1.05,.96,,.00,,,
2006,33,1296,73,1405,69,A,0,A,-7.00,-8.09,-7.55,-5.50,-9.51,-8.20,-12.95,,-7.00,,,
2006,33,1305,77,1334,70,A,0,A,4.00,5.29,7.55,8.53,6.71,7.19,-.79,,4.50,,,
2006,33,1308,67,1307,61,H,0,H,-5.50,-11.38,-8.13,-11.20,-5.45,-10.78,-20.34,,-5.00,,,
2006,33,1314,83,1246,79,A,0,A,-6.50,-4.15,1.46,1.85,1.02,-5.82,-7.46,,-6.00,,,
2006,33,1317,83,1151,76,H,0,H,4.50,6.74,7.48,7.06,7.97,5.87,2.64,,3.50,,,
2006,33,1318,86,1241,83,A,0,A,4.50,5.76,4.86,5.36,4.38,9.11,7.20,,4.50,,,
2006,33,1320,72,1260,56,H,0,H,10.50,4.22,5.59,3.30,7.62,3.04,11.93,,12.00,,,
2006,33,1329,64,1374,54,H,0,H,19.00,19.58,19.75,20.10,19.48,21.92,17.78,,18.00,,,
2006,33,1330,79,1187,53,H,0,H,16.00,15.66,13.99,12.09,16.04,17.67,13.95,,17.50,,,
2006,33,1333,69,1424,63,H,0,H,2.50,-3.37,-5.18,-3.93,-6.57,-6.36,2.77,,-1.00,,,
2006,33,1339,99,1253,95,H,0,H,6.00,2.25,2.14,1.54,2.83,2.52,7.71,,8.00,,,
2006,33,1348,77,1344,69,H,0,H,2.00,-2.50,-1.08,-.97,-1.20,-3.55,-5.49,,.00,,,
2006,33,1349,96,1428,94,H,3,H,-2.50,-7.96,-8.22,-10.03,-6.86,-8.74,-7.75,,-4.00,,,
2006,33,1353,75,1388,69,A,0,A,-2.50,-2.39,-2.01,-1.13,-2.67,-.57,-2.88,,-2.00,,,
2006,33,1356,57,1461,53,A,0,A,-2.00,-1.98,-2.11,-1.93,-2.30,-1.11,6.89,,-1.00,,,
2006,33,1360,80,1202,73,A,0,A,-5.00,-.75,-2.00,-4.00,.05,-.12,1.45,,-3.00,,,
2006,33,1362,90,1403,72,H,0,H,-9.50,-10.56,-9.58,-7.86,-11.48,-12.35,-12.04,,-8.50,,,
2006,33,1375,55,1359,52,H,0,H,7.50,3.40,2.56,-.80,5.64,2.33,7.05,,8.50,,,
2006,33,1378,72,1204,66,N,0,N,-3.50,-3.84,-4.23,-6.89,-1.70,-6.82,-.79,,-3.50,,,
2006,33,1379,83,1309,78,H,4,H,-1.50,.73,3.29,6.95,-3.61,.66,-1.03,,-3.00,,,
2006,33,1393,80,1395,64,H,0,H,18.00,16.35,13.81,12.30,15.34,17.49,18.55,,17.00,,,
2006,33,1396,50,1335,46,A,0,A,2.00,-1.22,-1.35,-5.52,2.69,-1.64,.14,,1.50,,,
2006,33,1401,60,1336,55,H,0,H,17.50,16.06,11.56,10.14,14.11,14.54,19.16,,15.00,,,
2006,33,1404,72,1369,60,H,0,H,5.50,4.24,6.41,5.65,7.15,5.27,-2.54,,3.50,,,
2006,33,1406,76,1456,45,H,0,H,-4.00,-7.23,-4.30,.89,-11.56,-12.16,-3.52,,-5.00,,,
2006,33,1412,73,1304,72,A,0,A,-2.50,-3.78,-2.00,-8.34,3.70,-3.88,.92,,-3.50,,,
2006,33,1414,68,1363,58,H,0,H,11.50,9.47,9.23,9.49,8.99,8.84,10.79,,9.00,,,
2006,33,1422,72,1158,58,H,0,H,-2.50,-2.34,-1.93,-.69,-3.39,.18,-.07,,-1.50,,,
2006,33,1425,74,1140,68,H,0,H,4.00,2.22,.43,2.36,-2.39,.60,6.26,,4.00,,,
2006,33,1437,85,1328,74,H,0,H,7.00,8.24,2.42,-.94,9.60,3.05,12.40,,5.00,,,
2006,33,1443,97,1184,89,A,0,A,3.50,5.82,6.68,4.76,9.03,8.45,5.30,,5.00,,,
2006,33,1448,78,1189,59,A,0,A,13.50,16.93,14.98,18.92,12.34,18.73,19.86,,12.00,,,
2006,33,1450,58,1243,57,H,0,H,3.50,-6.84,-6.21,-8.96,-3.14,-7.81,-2.40,,4.50,,,
2006,33,1454,82,1387,71,H,0,H,8.50,7.88,5.68,7.84,3.52,3.73,11.98,,8.50,,,
2006,33,1458,71,1337,55,H,0,H,19.50,16.49,14.13,12.96,15.23,19.07,15.75,,18.00,,,
2006,34,1181,77,1439,75,H,0,H,22.00,24.56,25.02,27.90,22.46,24.67,21.15,,21.50,,,
2006,34,1186,70,1169,48,H,0,H,1.50,-1.13,.26,-3.65,3.93,.90,-3.73,,1.00,,,
2006,34,1210,63,1438,54,H,0,H,5.00,-.99,-1.33,-.96,-1.68,-.49,.70,,7.00,,,
2006,34,1257,67,1117,55,H,0,H,20.00,16.59,12.92,15.41,10.36,16.73,23.35,,22.00,,,
2006,34,1267,73,1464,70,H,0,H,8.00,8.00,8.68,13.64,4.68,6.09,7.11,,9.00,,,
2006,34,1275,75,1141,62,A,0,A,10.00,11.51,9.02,7.58,10.62,14.19,12.04,,9.00,,,
2006,34,1338,78,1120,41,H,0,H,13.00,7.89,4.92,3.41,6.17,8.09,18.28,,12.50,,,
2006,34,1423,60,1433,40,H,0,H,5.00,6.25,6.97,8.99,5.51,6.69,3.19,,5.00,,,
2006,34,1449,99,1211,95,H,0,H,6.50,6.77,6.00,-1.02,13.92,5.67,8.86,,4.50,,,
2006,35,1170,106,1253,94,H,0,H,4.50,8.44,8.83,6.99,10.72,9.06,7.74,,4.00,,,
2006,35,1203,78,1268,70,N,0,N,-2.50,-4.56,-5.65,-6.65,-4.35,-5.59,-2.97,,-2.50,,,
2006,35,1228,75,1114,49,H,0,H,20.50,24.18,21.48,30.05,18.76,25.59,25.17,,21.00,,,
2006,35,1235,89,1179,74,A,0,A,-2.50,-4.86,-5.40,-5.07,-5.72,-7.13,.84,,.00,,,
2006,35,1257,53,1350,45,H,0,H,18.50,20.57,16.42,15.41,17.58,22.05,23.06,,19.00,,,
2006,35,1278,85,1113,79,A,1,A,-6.00,-7.47,-7.46,-8.38,-6.50,-9.06,-4.29,,-4.00,,,
2006,35,1400,85,1349,58,A,0,N,18.00,16.68,15.18,12.01,19.36,17.98,19.44,,18.00,,,
2006,35,1429,79,1292,61,H,0,H,13.00,10.73,8.04,5.76,9.95,12.64,15.01,,11.50,,,
2006,36,1139,70,1133,60,H,0,H,4.00,4.15,3.80,2.28,5.36,4.14,6.83,,5.00,,,
2006,36,1143,82,1361,64,H,0,H,8.00,6.35,6.21,8.42,3.72,7.43,3.25,,7.50,,,
2006,36,1151,69,1166,64,H,0,H,-6.00,-13.16,-12.97,-13.14,-12.86,-13.63,-10.72,,-5.00,,,
2006,36,1155,62,1459,60,H,0,H,17.00,23.12,21.02,20.62,21.61,23.48,25.93,,16.00,,,
2006,36,1177,70,1412,66,H,0,H,-1.00,1.35,-.60,1.29,-2.27,2.08,-.78,,-1.00,,,
2006,36,1196,87,1344,77,A,0,A,5.50,5.41,5.42,6.69,4.58,6.16,5.80,,6.00,,,
2006,36,1218,78,1424,72,H,0,H,12.50,9.07,8.42,6.30,11.67,11.95,6.51,,10.00,,,
2006,36,1232,72,1231,67,H,0,H,-6.50,-4.12,-1.91,1.17,-4.93,-2.55,-10.22,,-5.50,,,
2006,36,1246,73,1209,46,A,0,N,12.50,14.01,10.18,10.85,9.66,13.15,23.32,,-12.00,,,
2006,36,1277,77,1130,70,N,0,N,-2.00,-3.25,-3.10,-4.93,-2.60,-6.32,1.45,,.00,,,
2006,36,1285,79,1258,61,H,0,H,7.00,8.16,9.31,7.36,11.79,4.48,8.73,,6.00,,,
2006,36,1320,67,1234,63,H,1,H,1.00,.35,1.05,.92,1.19,1.15,-4.26,,1.00,,,
2006,36,1325,69,1265,63,A,0,A,4.00,2.57,-.18,-2.04,2.25,-.53,8.44,,4.50,,,
2006,36,1348,78,1264,69,H,0,H,2.00,6.73,6.31,10.84,1.61,8.03,5.19,,.00,,,
2006,36,1360,94,1415,67,H,0,H,15.00,21.19,17.84,15.19,21.35,22.37,20.31,,17.00,,,
2006,36,1386,70,1242,67,N,0,N,-3.00,2.65,3.83,4.44,3.07,3.33,3.69,,-2.50,,,
2006,36,1396,60,1343,47,A,0,A,7.00,10.97,10.23,9.85,10.93,14.22,10.02,,7.50,,,
2006,36,1397,89,1111,81,H,0,H,15.50,16.30,12.37,11.56,13.36,16.99,23.29,,15.00,,,
2006,36,1401,72,1317,70,H,0,H,16.00,20.28,14.35,11.57,18.04,18.83,26.93,,16.00,,,
2006,36,1409,63,1319,58,A,0,A,-3.00,-2.11,-3.53,-2.01,-4.84,-2.76,.38,,-2.50,,,
2006,36,1422,78,1187,70,A,0,A,-6.50,-7.18,-6.78,-8.56,-4.62,-5.79,-8.12,,-7.50,,,
2006,36,1443,84,1191,77,H,0,H,14.00,16.39,14.41,14.39,14.57,18.52,14.99,,14.00,,,
2006,36,1455,75,1362,67,A,0,A,3.00,9.49,10.59,11.38,9.84,11.03,6.07,,2.00,,,
2006,37,1140,80,1129,77,H,0,H,9.00,8.51,8.76,4.85,13.48,7.86,10.85,,8.50,,,
2006,37,1160,76,1428,52,H,0,H,10.00,10.72,10.70,9.29,11.90,11.84,8.38,,8.00,,,
2006,37,1172,82,1281,73,H,0,H,6.00,4.21,3.46,4.59,2.32,4.63,2.74,,7.00,,,
2006,37,1173,61,1141,36,H,0,H,19.00,21.62,17.99,16.34,19.94,22.90,24.16,,18.00,,,
2006,37,1180,68,1241,57,H,0,H,10.50,12.45,10.59,11.69,9.58,12.83,19.19,,10.00,,,
2006,37,1181,72,1335,59,H,0,H,23.00,21.59,20.59,21.11,21.04,19.83,24.34,,23.00,,,
2006,37,1185,77,1464,71,H,0,H,7.50,9.49,10.08,14.66,6.93,6.43,12.09,,7.00,,,
2006,37,1200,62,1438,60,A,0,A,-13.00,-13.74,-14.45,-14.41,-14.88,-14.15,-15.27,,-12.00,,,
2006,37,1201,75,1169,60,H,0,H,9.50,10.67,10.52,13.10,9.22,11.10,7.31,,9.00,,,
2006,37,1208,91,1210,75,H,0,H,.00,8.15,6.47,10.47,3.00,9.31,5.01,,1.00,,,
2006,37,1226,78,1225,71,A,0,A,-5.00,-2.06,-3.39,.13,-5.85,-1.22,-4.95,,-5.50,,,
2006,37,1233,80,1351,59,H,0,H,9.00,9.44,8.50,13.06,5.18,9.56,8.24,,10.50,,,
2006,37,1243,71,1161,67,H,0,H,8.50,6.60,1.86,-7.44,11.36,8.88,12.41,,8.00,,,
2006,37,1256,68,1403,53,A,0,A,-11.00,-9.45,-8.75,-7.41,-10.78,-5.58,-16.73,,-9.50,,,
2006,37,1268,87,1441,57,H,0,H,24.00,25.56,23.75,23.35,24.19,24.75,32.07,,24.00,,,
2006,37,1314,75,1387,63,H,0,H,14.00,14.74,15.11,17.24,13.08,12.83,20.90,,14.00,,,
2006,37,1318,89,1406,67,H,0,H,17.00,19.51,17.14,14.57,22.50,20.36,18.71,,17.00,,,
2006,37,1323,78,1104,71,A,0,A,-8.50,-9.33,-9.99,-12.51,-7.92,-4.85,-11.81,,-9.50,,,
2006,37,1330,54,1206,53,H,0,H,5.50,6.72,5.15,7.49,1.38,8.32,8.10,,5.50,,,
2006,37,1334,81,1363,63,H,0,H,11.00,11.33,11.29,11.37,11.55,8.65,18.19,,11.00,,,
2006,37,1338,71,1182,60,A,0,A,14.00,17.14,14.04,12.63,15.86,24.23,13.59,,13.50,,,
2006,37,1339,70,1340,52,H,0,H,5.50,-2.78,-2.99,-3.22,-2.77,-3.63,2.32,,5.00,,,
2006,37,1364,65,1337,56,H,0,H,8.00,2.24,2.37,-.81,5.47,4.03,-.68,,7.00,,,
2006,37,1408,56,1395,52,N,0,N,-2.00,-2.93,-3.77,-5.57,-2.03,-1.45,-3.74,,-2.50,,,
2006,37,1433,87,1220,64,H,0,H,3.00,3.34,7.04,4.83,9.03,2.70,1.66,,3.00,,,
2006,37,1458,82,1453,62,H,0,H,21.00,20.26,18.51,17.05,20.00,20.17,21.22,,21.50,,,
2006,37,1460,69,1178,58,H,0,H,.00,1.47,2.01,-1.87,5.74,2.16,-.29,,.00,,,
2006,38,1112,75,1319,66,H,0,H,24.00,23.36,17.77,17.08,22.09,23.52,32.45,,25.00,,,
2006,38,1122,66,1287,55,H,0,H,11.00,17.99,21.32,24.10,19.78,16.58,12.19,,11.00,,,
2006,38,1163,78,1269,60,H,0,H,19.00,24.03,24.99,26.68,23.60,23.18,26.59,,19.50,,,
2006,38,1203,70,1198,45,H,0,H,19.50,19.71,16.28,13.00,19.66,22.10,25.60,,19.00,,,
2006,38,1211,67,1450,53,H,0,H,10.00,12.97,12.84,17.98,6.39,12.20,14.06,,10.50,,,
2006,38,1228,58,1207,48,H,0,H,8.00,8.78,7.15,16.34,2.14,10.55,10.22,,7.50,,,
2006,38,1240,62,1359,61,A,0,A,-9.00,-13.16,-11.59,-14.69,-8.88,-13.15,-9.82,,-9.00,,,
2006,38,1293,80,1184,51,H,0,H,9.50,7.85,7.44,5.21,9.78,10.54,9.00,,10.50,,,
2006,38,1369,70,1398,69,H,0,H,2.50,2.69,3.38,2.99,3.75,4.50,6.40,,1.00,,,
2006,38,1399,83,1183,80,A,1,A,6.50,11.86,12.87,12.34,13.99,13.21,6.59,,7.00,,,
2006,39,1168,88,1152,80,N,0,N,9.00,4.62,2.57,-1.52,6.60,2.85,10.99,,7.50,,,
2006,39,1235,72,1234,60,H,0,H,2.50,-1.66,-.84,1.91,-3.74,-4.50,-1.35,,3.50,,,
2006,39,1259,90,1193,85,A,1,A,-5.50,-3.56,2.27,10.12,-3.97,-6.28,-14.51,,-5.50,,,
2006,39,1264,90,1265,79,H,0,H,7.00,3.22,.33,-2.85,3.02,2.40,10.67,,8.00,,,
2006,39,1362,74,1308,64,H,0,H,7.00,4.72,1.67,-2.27,4.72,2.76,14.59,,6.50,,,
2006,39,1373,76,1310,75,A,0,A,-9.00,-6.69,-3.93,-2.22,-5.75,-6.52,-13.87,,-8.00,,,
2006,39,1389,69,1145,64,A,0,A,-3.00,6.05,8.28,10.62,7.06,7.44,2.86,,-3.50,,,
2006,40,1112,73,1388,61,H,0,H,18.00,13.25,8.19,3.47,14.43,14.26,19.98,,17.00,,,
2006,40,1114,68,1132,60,H,0,H,,11.97,13.25,12.25,15.21,11.50,10.06,,,,,
2006,40,1122,79,1184,63,H,0,H,1.50,2.46,4.66,8.47,.37,1.87,2.33,,2.00,,,
2006,40,1138,62,1353,53,H,0,H,2.00,-.02,-1.12,-.69,-2.16,-.72,1.88,,2.00,,,
2006,40,1153,92,1435,83,A,0,A,-10.00,-11.84,-13.48,-19.05,-9.64,-9.65,-6.91,,-7.50,,,
2006,40,1161,71,1337,56,H,0,H,11.00,15.28,16.87,16.81,17.12,17.77,11.86,,10.00,,,
2006,40,1177,61,1173,54,A,0,A,-8.00,-8.92,-8.37,-6.19,-10.37,-10.03,-8.16,,-8.00,,,
2006,40,1180,61,1330,42,H,0,H,-5.50,-2.47,-2.09,-2.93,-1.34,-3.59,-.46,,,,,
2006,40,1181,97,1400,66,N,0,H,2.50,6.35,8.76,12.77,2.39,5.69,9.22,,3.00,,,
2006,40,1186,85,1415,70,A,0,A,7.00,8.74,8.14,4.28,12.35,11.33,4.56,,8.50,,,
2006,40,1204,64,1229,61,A,0,A,-5.00,-8.99,-10.70,-9.75,-12.00,-6.85,-9.85,,-3.50,,,
2006,40,1208,72,1209,61,N,0,A,11.00,10.45,11.65,15.36,8.88,7.61,7.83,,10.00,,,
2006,40,1210,82,1398,72,H,0,H,5.50,11.74,7.50,9.97,6.24,13.69,18.36,,,,,
2006,40,1211,64,1329,62,N,0,H,6.00,10.74,13.02,13.73,12.30,9.72,9.51,,6.50,,,
2006,40,1227,87,1279,75,H,1,H,4.00,3.94,2.02,2.61,1.34,3.66,6.11,,4.00,,,
2006,40,1228,89,1332,59,N,0,A,1.50,3.36,4.95,14.75,-5.11,4.54,1.86,,3.00,,,
2006,40,1231,79,1246,53,N,0,H,-1.00,2.79,6.61,8.23,4.45,-1.90,-.76,,.00,,,
2006,40,1232,57,1123,56,H,0,H,7.00,4.52,4.04,8.95,1.27,3.23,3.18,,5.50,,,
2006,40,1240,93,1404,84,A,0,A,-6.00,-5.76,-5.24,-2.81,-7.83,-6.44,-5.27,,-6.50,,,
2006,40,1242,69,1143,56,N,0,H,3.50,4.98,3.20,-.36,8.51,4.64,8.28,,3.50,,,
2006,40,1257,111,1103,85,H,0,H,13.00,14.93,13.44,14.88,12.13,17.38,16.69,,13.00,,,
2006,40,1272,97,1344,89,A,0,A,9.50,7.89,7.00,6.84,7.20,9.42,3.78,,11.50,,,
2006,40,1274,71,1459,40,H,0,H,14.00,14.51,14.87,15.47,14.32,11.10,20.44,,13.50,,,
2006,40,1276,68,1378,47,A,0,A,,8.45,8.27,15.09,3.52,9.72,6.95,,,,,
2006,40,1277,83,1455,64,N,0,H,8.00,1.89,-2.74,-1.07,-4.11,.37,12.67,,12.00,,,
2006,40,1278,72,1424,67,H,0,H,8.00,5.54,4.68,6.56,2.42,5.30,7.07,,6.50,,,
2006,40,1280,88,1407,77,H,1,H,12.50,9.19,7.33,5.86,8.76,6.65,17.35,,13.50,,,
2006,40,1283,85,1178,71,H,0,H,14.50,25.92,25.37,21.79,34.95,27.70,18.97,,12.00,,,
2006,40,1285,78,1179,72,A,1,A,-5.50,-1.20,-1.55,-3.66,.62,1.29,-5.33,,-6.00,,,
2006,40,1293,92,1287,40,H,0,H,23.50,25.85,25.44,22.22,29.40,28.18,23.37,,23.00,,,
2006,40,1301,92,1111,68,H,0,H,20.50,18.14,11.59,10.50,12.84,20.09,27.01,,19.00,,,
2006,40,1308,78,1152,63,N,0,H,4.00,1.13,-.13,-4.43,4.31,3.29,3.00,,5.00,,,
2006,40,1323,81,1198,47,H,0,H,15.00,17.14,14.06,9.58,18.94,21.25,22.28,,15.00,,,
2006,40,1325,71,1348,63,A,0,A,2.00,.48,-.97,-4.55,2.53,-.48,.17,,1.00,,,
2006,40,1326,81,1386,74,A,0,A,-3.00,-2.60,-2.08,.69,-5.64,-3.42,-5.31,,-2.00,,,
2006,40,1334,91,1443,75,A,0,A,-9.00,-9.21,-9.94,-13.34,-6.33,-10.26,-5.03,,-9.50,,,
2006,40,1338,91,1336,54,H,0,H,14.50,13.93,9.96,10.02,9.93,18.94,14.81,,15.00,,,
2006,40,1339,76,1333,62,H,0,H,2.00,-1.93,-3.28,-5.07,-1.62,-1.18,-2.30,,3.00,,,
2006,40,1340,61,1225,59,A,0,A,.00,2.06,2.01,5.89,-.10,-.64,2.03,,.00,,,
2006,40,1343,59,1461,50,H,0,H,1.50,-3.57,-3.82,-1.42,-6.08,-5.69,1.67,,-1.00,,,
2006,40,1351,89,1174,84,H,0,H,2.00,11.92,13.40,14.55,12.42,11.83,9.40,,,,,
2006,40,1356,58,1245,51,H,0,H,4.50,3.29,1.32,-.34,2.95,2.36,9.35,,4.50,,,
2006,40,1360,72,1201,61,N,0,H,2.50,1.25,.32,-8.44,7.13,1.31,4.68,,2.00,,,
2006,40,1362,93,1168,91,H,1,H,2.50,-1.66,-4.01,-9.37,.58,-.90,2.11,,.00,,,
2006,40,1363,69,1253,56,A,0,A,-4.50,-1.03,-.26,-2.05,1.44,-.53,-2.72,,-5.50,,,
2006,40,1365,73,1142,58,H,0,H,18.00,19.16,18.89,21.49,16.88,18.33,19.28,,17.00,,,
2006,40,1375,75,1379,51,A,0,A,3.00,3.64,5.24,7.51,3.60,3.34,-.59,,3.00,,,
2006,40,1382,66,1464,58,H,0,H,11.00,13.63,13.34,15.41,13.36,14.37,13.82,,8.00,,,
2006,40,1396,68,1104,58,H,0,H,3.50,2.65,4.96,7.14,2.90,3.76,-1.67,,4.00,,,
2006,40,1399,79,1369,65,A,0,A,4.00,7.43,8.70,11.29,6.48,10.43,1.07,,3.50,,,
2006,40,1417,67,1305,56,N,0,H,-3.50,-1.89,-4.21,-.32,-6.97,-3.65,4.19,,.00,,,
2006,40,1425,71,1258,69,A,0,A,-1.00,.32,.56,-4.39,5.54,-2.59,6.43,,-1.00,,,
2006,40,1429,69,1451,60,A,0,A,11.50,15.34,13.31,14.65,12.77,18.77,17.03,,9.50,,,
2006,40,1433,49,1350,37,H,0,H,9.00,13.05,13.89,16.20,11.79,13.32,10.30,,9.00,,,
2006,40,1439,73,1385,64,H,0,H,6.50,5.44,1.67,-.64,3.83,8.02,6.22,,6.50,,,
2006,40,1441,56,1187,48,A,0,A,-9.00,-8.48,-6.87,-9.04,-3.97,-7.24,-13.02,,-7.50,,,
2006,40,1449,81,1307,71,N,0,H,12.50,15.85,18.32,19.06,18.30,14.46,13.88,,10.50,,,
2006,40,1450,60,1361,49,A,0,A,-3.00,-1.24,-.25,-.16,.37,-1.09,-4.18,,-4.00,,,
2006,40,1452,86,1182,66,H,0,H,23.00,21.55,17.23,12.02,23.68,24.47,24.83,,21.00,,,
2006,40,1453,75,1286,73,H,0,H,3.00,7.69,10.24,16.70,6.24,7.84,6.43,,2.00,,,
2006,40,1454,58,1218,52,H,0,H,4.50,3.18,1.62,3.25,-.94,.08,9.10,,4.50,,,
2006,40,1458,77,1266,63,H,0,H,10.00,10.01,8.57,9.94,6.91,10.67,11.23,,10.00,,,
2006,41,1129,70,1170,61,H,0,H,7.00,4.86,3.09,-.49,6.53,4.52,8.98,,7.00,,,
2006,41,1145,67,1373,50,H,0,H,2.50,-8.13,-13.92,-18.35,-11.01,-8.04,-.16,,3.00,,,
